ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGIDS	ALIGNMENT	STRUCTURE
4793	Amawaka	bad smell, stench	pisí_I	pisí_I	p i s i	None	262	p i s i - - - -	C V C V
4789	Chakobo	bad smell, stench	pisi	pisi	p i s i	None	262	p i s i - - - -	C V C V
4785	Kakataibo	bad smell, stench	pisi	pisi	p i s i	None	262	p i s i - - - -	C V C V
4787	Kapanawa	bad smell, stench	pisi	pisi	p i s i	None	262	p i s i - - - -	C V C V
4792	Katukina	bad smell, stench	pisi-ai	pisi-ai	p i s i a i	None	262	p i s i a i - -	C V C V V V
4794	Kaxinawa	bad smell, stench	pisi	pisi	p i s i	None	262	p i s i - - - -	C V C V
4796	Korubo	bad smell, stench	pisaβale	pisaβale	p i s a β a l e	None	262	p i s a β a l e	C V C V C V C V
4795	Marinawa	bad smell, stench	pisi	pisi	p i s i	None	262	p i s i - - - -	C V C V
4788	Marubo	bad smell, stench	ˈpisia	ˈpisia	p i s i a	None	262	p i s i a - - -	C V C V V
4797	Matis	bad smell, stench	pisi	pisi	p i s i	None	262	p i s i - - - -	C V C V
4798	Mayoruna	bad smell, stench	pisi	pisi	p i s i	None	262	p i s i - - - -	C V C V
4784	Proto-Panoan	bad smell, stench	pisi	pisi	p i s i	None	262	p i s i - - - -	C V C V
4790	Sharanawa	bad smell, stench	pisi	pisi	p i s i	None	262	p i s i - - - -	C V C V
4786	ShipiboKonibo	bad smell, stench	pisi	pisi	p i s i	None	262	p i s i - - - -	C V C V
6481	Amawaka	bamboo used for making arrows	táá_I	táá_I	t a a	None	394	t a a - - - - -	C V V
6478	Chakobo	bamboo used for making arrows	tawa	tawa	t a w a	None	394	t a w a - - - -	C V C V
6473	Kakataibo	bamboo used for making arrows	tɔɔ	tɔɔ	t ɔ ɔ	None	394	t ɔ ɔ - - - - -	C V V
6476	Kapanawa	bamboo used for making arrows	tawa	tawa	t a w a	None	394	t a w a - - - -	C V C V
6482	Kaxinawa	bamboo used for making arrows	tawa	tawa	t a w a	None	394	t a w a - - - -	C V C V
6484	Korubo	bamboo used for making arrows	tawa	tawa	t a w a	None	394	t a w a - - - -	C V C V
6483	Marinawa	bamboo used for making arrows	ɸakátáwa	ɸakátáwa	ɸ a k a t a w a	None	394	ɸ a k a t a w a	C V C V C V C V
6485	Matis	bamboo used for making arrows	tawa	tawa	t a w a	None	394	t a w a - - - -	C V C V
6486	Mayoruna	bamboo used for making arrows	taua	taua	t a w a	None	394	t a w a - - - -	C V C V
6472	Proto-Panoan	bamboo used for making arrows	tawa	tawa	t a w a	None	394	t a w a - - - -	C V C V
6479	Sharanawa	bamboo used for making arrows	tawa	tawa	t a w a	None	394	t a w a - - - -	C V C V
6475	ShipiboKonibo	bamboo used for making arrows	tawa	tawa	t a w a	None	394	t a w a - - - -	C V C V
5692	Amawaka	bark of tree, skin	xakaa_I	xakaa_I	x a k a a	None	331	x a k a a - -	C V C V V
5686	Chakobo	bark of tree, skin	ʂakáta	ʂakáta	ʂ a k a t a	None	331	ʂ a k a t a -	C V C V C V
5681	Kakataibo	bark of tree, skin	ʂaká	ʂaká	ʂ a k a	None	331	ʂ a k a - - -	C V C V
5683	Kapanawa	bark of tree, skin	ʂaka	ʂaka	ʂ a k a	None	331	ʂ a k a - - -	C V C V
5690	Katukina	bark of tree, skin	ʂaka	ʂaka	ʂ a k a	None	331	ʂ a k a - - -	C V C V
5693	Kaxinawa	bark of tree, skin	ʂaka	ʂaka	ʂ a k a	None	331	ʂ a k a - - -	C V C V
5684	Marubo	bark of tree, skin	ˈiwiʃaka	ˈiwiʃaka	i w i ʃ a k a	None	331	i w i ʃ a k a	V C V C V C V
5691	Poyanawa	bark of tree, skin	haka	haka	h a k a	None	331	h a k a - - -	C V C V
5680	Proto-Panoan	bark of tree, skin	ʂakaCc	ʂakaCc	ʂ a k a tʳ	None	331	ʂ a k a tʳ - -	C V C V C
5689	Shanenawa	bark of tree, skin	ʂaka	ʂaka	ʂ a k a	None	331	ʂ a k a - - -	C V C V
5687	Sharanawa	bark of tree, skin	ʂaka	ʂaka	ʂ a k a	None	331	ʂ a k a - - -	C V C V
5682	ShipiboKonibo	bark of tree, skin	ʂaká	ʂaká	ʂ a k a	None	331	ʂ a k a - - -	C V C V
6119	Marinawa	bark of tree, skin	ʂóká	ʂóká	ʂ o k a	None	365	ʂ o k a - - -	C V C V
2621	Chakobo	bat	kaʃi_I	kaʃi_I	k a ʃ i	None	84	k a ʃ i - -	C V C V
2614	Kakataibo	bat	kaʃa	kaʃa	k a ʃ a	None	84	k a ʃ a - -	C V C V
2620	Kapanawa	bat	kaʃi	kaʃi	k a ʃ i	None	84	k a ʃ i - -	C V C V
2623	Kaxarari	bat	kaʃiˈwa	kaʃiˈwa	k a ʃ i w a	None	84	k a ʃ i w a	C V C V C V
2628	Kaxinawa	bat	kaʃi	kaʃi	k a ʃ i	None	84	k a ʃ i - -	C V C V
2629	Marinawa	bat	kaʃi	kaʃi	k a ʃ i	None	84	k a ʃ i - -	C V C V
2613	Proto-Panoan	bat	kaʃi	kaʃi	k a ʃ i	None	84	k a ʃ i - -	C V C V
2626	Shanenawa	bat	kaʂi	kaʂi	k a ʂ i	None	84	k a ʂ i - -	C V C V
2624	Sharanawa	bat	kaʂi	kaʂi	k a ʂ i	None	84	k a ʂ i - -	C V C V
2619	ShipiboKonibo	bat	kaʃi	kaʃi	k a ʃ i	None	84	k a ʃ i - -	C V C V
2630	Yawanawa	bat	kaʃi	kaʃi	k a ʃ i	None	84	k a ʃ i - -	C V C V
2852	ShipiboKonibo	bat	kõkíʃ	kõkíʃ	k o k i ʃ	None	104	k o k i ʃ -	C V C V C
2884	Amawaka	bat	kokos_I	kokos_I	k o k o s	None	107	k o k o s -	C V C V C
2885	Marinawa	bat	kókoʃi	kókoʃi	k o k o ʃ i	(Ver etimologia 192	107	k o k o ʃ i	C V C V C V
2883	Proto-Panoan	bat	koko[ʃs]i	koko[ʃs]i	k o k o ʃ i	None	107	k o k o ʃ i	C V C V C V
2291	Amawaka	beard	kɨni	kɨni	k ɨ n i	II	62	k ɨ n i	C V C V
2285	Chakobo	beard	kɨni	kɨni	k ɨ n i	None	62	k ɨ n i	C V C V
2281	Kakataibo	beard	kwɨni	kwɨni	kʷ ɨ n i	None	62	kʷ ɨ n i	C V C V
2283	Kapanawa	beard	kɨni	kɨni	k ɨ n i	None	62	k ɨ n i	C V C V
2290	Katukina	beard	kɨni	kɨni	k ɨ n i	None	62	k ɨ n i	C V C V
2292	Kaxinawa	beard	kui	kui	kʷ i	None	62	kʷ i - -	C V
2284	Marubo	beard	ˈkɨni	ˈkɨni	k ɨ n i	None	62	k ɨ n i	C V C V
2296	Matis	beard	kuini	kuini	kʷ i n i	None	62	kʷ i n i	C V C V
2280	Proto-Panoan	beard	kwɨ[n]i	kwɨ[n]i	kʷ ɨ rⁿ i	None	62	kʷ ɨ rⁿ i	C V C V
2282	ShipiboKonibo	beard	kɨni	kɨni	k ɨ n i	None	62	k ɨ n i	C V C V
2354	Chaninawa	beard	kɨʃdi	kɨʃdi	k ɨ ʃ d i	None	66	k ɨ ʃ d i	C V C C V
2359	Kaxinawa	beard	kɨʂni	kɨʂni	k ɨ ʂ n i	None	66	k ɨ ʂ n i	C V C C V
2360	Marinawa	beard	kɨ́ʂní	kɨ́ʂní	k ɨ ʂ n i	None	66	k ɨ ʂ n i	C V C C V
2362	Mayoruna	beard	kuiʃbu	kuiʃbu	kʷ i ʃ b u	None	66	kʷ i ʃ b u	C V C C V
2358	Poyanawa	beard	kũhdi	kũhdi	k u h d i	None	66	k u h d i	C V C C V
2351	Proto-Panoan	beard	kwɨʂ[n]i	kwɨʂ[n]i	kʷ ɨ ʂ rⁿ i	None	66	kʷ ɨ ʂ rⁿ i	C V C C V
2356	Sharanawa	beard	kɨʂni	kɨʂni	k ɨ ʂ n i	None	66	k ɨ ʂ n i	C V C C V
2352	ShipiboKonibo	beard	kɨʂni	kɨʂni	k ɨ ʂ n i	None	66	k ɨ ʂ n i	C V C C V
2361	Yawanawa	beard	kɨʂni	kɨʂni	k ɨ ʂ n i	None	66	k ɨ ʂ n i	C V C C V
1579	Amawaka	bee wax	wowí_I	wowí_I	w o w i	None	4	w o w i - - -	C V C V
1576	Chakobo	bee wax	βoítʃo	βoítʃo	β o i tʃ o	None	4	β o i tʃ o - -	C V V C V
1573	Kakataibo	bee wax	βoí	βoí	β o i	None	4	β o i - - - -	C V V
1575	Kapanawa	bee wax	βoí	βoí	β o i	None	4	β o i - - - -	C V V
1582	Katukina	bee wax	βui-ʃuma	βui-ʃuma	β u i ʃ u m a	None	4	β u i ʃ u m a	C V V C V C V
1581	Kaxinawa	bee wax	bui	bui	b u i	None	4	b u i - - - -	C V V
1580	Marinawa	bee wax	ɸói	ɸói	ɸ o i	None	4	ɸ o i - - - -	C V V
1584	Mayoruna	bee wax	buˈid	buˈid	b u i d	None	4	b u i d - - -	C V V C
1572	Proto-Panoan	bee wax	βoi[Cc]	βoi[Cc]	β o i tʳ	None	4	β o i tʳ - - -	C V V C
1583	Yawanawa	bee wax	mui_ʃuma	mui_ʃuma	m u i ʃ u m a	None	4	m u i ʃ u m a	C V V C V C V
3747	Amawaka	below, under	nãmã	nãmã	n a m a ~	None	179	n a m a ~ -	C V C V 0
3741	Chakobo	below, under	nama	nama	n a m a	None	179	n a m a - -	C V C V
3735	Kakataibo	below, under	namã	namã	n a m a ~	None	179	n a m a ~ -	C V C V 0
3738	Kapanawa	below, under	namán	namán	n a m a n	None	179	n a m a n -	C V C V C
3748	Kaxinawa	below, under	namã	namã	n a m a ~	None	179	n a m a ~ -	C V C V 0
3749	Marinawa	below, under	nãmã	nãmã	n a m a ~	None	179	n a m a ~ -	C V C V 0
3739	Marubo	below, under	-namã	-namã	n a m a ~	None	179	n a m a ~ -	C V C V 0
3734	Proto-Panoan	below, under	nama	nama	n a m a	None	179	n a m a - -	C V C V
3746	Shanenawa	below, under	naman	naman	n a m a n	None	179	n a m a n -	C V C V C
3745	Sharanawa	below, under	naman	naman	n a m a n	None	179	n a m a n -	C V C V C
3737	ShipiboKonibo	below, under	namã	namã	n a m a ~	None	179	n a m a ~ -	C V C V 0
3744	Yaminawa	below, under	namã	namã	n a m a ~	None	179	n a m a ~ -	C V C V 0
3750	Yawanawa	below, under	nɨmɨri	nɨmɨri	n ɨ m ɨ r i	None	179	n ɨ m ɨ r i	C V C V C V
6020	Amawaka	benefactive	xõ	xõ	x o ~	None	357	x o ~	C V 0
6010	Kakataibo	benefactive	-ʂõ	-ʂõ	ʂ o ~	None	357	ʂ o ~	C V 0
6012	Kapanawa	benefactive	-ʂon	-ʂon	ʂ o n	None	357	ʂ o n	C V C
6018	Katukina	benefactive	-ʂũ	-ʂũ	ʂ u ~	None	357	ʂ u ~	C V 0
6021	Kaxinawa	benefactive	-ʂu	-ʂu	ʂ u	None	357	ʂ u -	C V
6024	Korubo	benefactive	-ʃun	-ʃun	ʃ u n	None	357	ʃ u n	C V C
6022	Marinawa	benefactive	-ʂõ	-ʂõ	ʂ o ~	None	357	ʂ o ~	C V 0
6013	Marubo	benefactive	ʂo	ʂo	ʂ o	None	357	ʂ o -	C V
6025	Matis	benefactive	-ʂun	-ʂun	ʂ u n	None	357	ʂ u n	C V C
6009	Proto-Panoan	benefactive	-ʂo[n]	-ʂo[n]	ʂ o rⁿ	None	357	ʂ o rⁿ	C V C
6016	Shanenawa	benefactive	-ʂun	-ʂun	ʂ u n	None	357	ʂ u n	C V C
6015	Sharanawa	benefactive	-ʂon-	-ʂon-	ʂ o n	None	357	ʂ o n	C V C
6011	ShipiboKonibo	benefactive	-ʂõ	-ʂõ	ʂ o ~	None	357	ʂ o ~	C V 0
6014	Yaminawa	benefactive	ʂon	ʂon	ʂ o n	None	357	ʂ o n	C V C
6023	Yawanawa	benefactive	-ʃun	-ʃun	ʃ u n	None	357	ʃ u n	C V C
55	Chakobo	big	ʔani_hɨnɨ	ʔani_hɨnɨ	ʔ a n i h ɨ n ɨ	None	336	ʔ a n i h ɨ n ɨ	C V C V C V C V
52	Kapanawa	big	ʔani	ʔani	ʔ a n i	None	336	ʔ a n i - - - -	C V C V
61	Katukina	big	ani-pa	ani-pa	a n i p a	None	336	a n i p a - - -	V C V C V
57	Kaxarari	big	lakiɦaˈi	lakiɦaˈi	l a k i ɦ a i	None	336	l a k i ɦ a i -	C V C V C V V
63	Kaxinawa	big	anibu	anibu	a n i b u	None	336	a n i b u - - -	V C V C V
54	Marubo	big	ˈɐ̃ni-	ˈɐ̃ni-	a n i	None	336	a n i - - - - -	V C V
66	Mayoruna	big	ania	ania	a n i a	None	336	a n i a - - - -	V C V V
62	Poyanawa	big	ãdiβu	ãdiβu	a d i β u	None	336	a d i β u - - -	V C V C V
49	Proto-Panoan	big	ʔani	ʔani	ʔ a n i	None	336	ʔ a n i - - - -	C V C V
60	Shanenawa	big	anihu	anihu	a n i h u	None	336	a n i h u - - -	V C V C V
58	Sharanawa	big	aniɸo	aniɸo	a n i ɸ o	None	336	a n i ɸ o - - -	V C V C V
51	ShipiboKonibo	big	ʔani	ʔani	ʔ a n i	None	336	ʔ a n i - - - -	C V C V
199	Amawaka	big	-ʔa	-ʔa	ʔ a	None	24	ʔ a - - - - - - - - - -	C V
193	Chakobo	big	haʔɨwa	haʔɨwa	h a ʔ ɨ w a	None	24	h a ʔ ɨ w a - - - - - -	C V C V C V
195	Chaninawa	big	ɨwapa	ɨwapa	ɨ w a p a	None	24	ɨ w a p a - - - - - - -	V C V C V
183	Kakataibo	big	ʔĩɔ	ʔĩɔ	ʔ i ɔ	None	24	ʔ i ɔ - - - - - - - - -	C V V
186	Kapanawa	big	aʔwan	aʔwan	a ʔ w a n	None	24	a ʔ w a n - - - - - - -	V C C V C
201	Kaxinawa	big	ɨwa	ɨwa	ɨ w a	None	24	ɨ w a - - - - - - - - -	V C V
203	Marinawa	big	ɨwápá	ɨwápá	ɨ w a p a	None	24	ɨ w a p a - - - - - - -	V C V C V
190	Marubo	big	kapɨtɨ-wã	kapɨtɨ-wã	k a p ɨ t ɨ w a	None	24	k a p ɨ t ɨ w a - - - -	C V C V C V C V
182	Proto-Panoan	big	ʔɨwa	ʔɨwa	ʔ ɨ w a	None	24	ʔ ɨ w a - - - - - - - -	C V C V
197	Shanenawa	big	ɨwa-pa	ɨwa-pa	ɨ w a p a	None	24	ɨ w a p a - - - - - - -	V C V C V
196	Sharanawa	big	ɨwapa	ɨwapa	ɨ w a p a	None	24	ɨ w a p a - - - - - - -	V C V C V
185	ShipiboKonibo	big	ʔɨwa	ʔɨwa	ʔ ɨ w a	None	24	ʔ ɨ w a - - - - - - - -	C V C V
194	Yaminawa	big	ɨɸa-pa_ɨɸa-panã	ɨɸa-pa_ɨɸa-panã	ɨ ɸ a p a ɨ ɸ a p a n ã	None	24	ɨ ɸ a p a ɨ ɸ a p a n ã	V C V C V V C V C V C V
204	Yawanawa	big	iua-pa	iua-pa	i w a p a	None	24	i w a p a - - - - - - -	V C V C V
6706	Amawaka	big	waka	waka	w a k a	II	412	w a k a - - - -	C V C V
4118	Korubo	big	nua	nua	n u a	None	209	n u a	C V V
6656	Kakataibo	black	tonã́	tonã́	t o n a ~	None	408	t o n a ~	C V C V 0
6935	Chakobo	black	wiso	wiso	w i s o	None	435	w i s o -	C V C V
6937	Chaninawa	black	ɸiso	ɸiso	ɸ i s o	None	435	ɸ i s o -	C V C V
6934	Kapanawa	black	wiso	wiso	w i s o	None	435	w i s o -	C V C V
6939	Marinawa	black	ɸisso	ɸisso	ɸ i s s o	None	435	ɸ i s s o	C V C C V
6940	Matis	black	wisu	wisu	w i s u	None	435	w i s u -	C V C V
6930	Proto-Panoan	black	wiso	wiso	w i s o	None	435	w i s o -	C V C V
6938	Sharanawa	black	ɸiso	ɸiso	ɸ i s o	None	435	ɸ i s o -	C V C V
6933	ShipiboKonibo	black	wiso	wiso	w i s o	None	435	w i s o -	C V C V
6936	Yaminawa	black	ɸiso	ɸiso	ɸ i s o	None	435	ɸ i s o -	C V C V
431	Amawaka	black monkey	ʔíso	ʔíso	ʔ i s o	None	171	ʔ i s o - -	C V C V
423	Chakobo	black monkey	ʔiso	ʔiso	ʔ i s o	None	171	ʔ i s o - -	C V C V
425	Chaninawa	black monkey	iso	iso	i s o	None	171	i s o - - -	V C V
421	Kapanawa	black monkey	ʔiso	ʔiso	ʔ i s o	None	171	ʔ i s o - -	C V C V
429	Katukina	black monkey	isu	isu	i s u	None	171	i s u - - -	V C V
433	Kaxinawa	black monkey	isu	isu	i s u	None	171	i s u - - -	V C V
436	Korubo	black monkey	iʃo	iʃo	i ʃ o	None	171	i ʃ o - - -	V C V
434	Marinawa	black monkey	ísó	ísó	i s o	None	171	i s o - - -	V C V
422	Marubo	black monkey	ʔīsɞ̆	ʔīsɞ̆	ʔ i s o	None	171	ʔ i s o - -	C V C V
430	Poyanawa	black monkey	isu	isu	i s u	None	171	i s u - - -	V C V
419	Proto-Panoan	black monkey	ʔiso	ʔiso	ʔ i s o	None	171	ʔ i s o - -	C V C V
427	Shanenawa	black monkey	istuku	istuku	i s t u k u	None	171	i s t u k u	V C C V C V
426	Sharanawa	black monkey	iso	iso	i s o	None	171	i s o - - -	V C V
420	ShipiboKonibo	black monkey	ʔiso	ʔiso	ʔ i s o	None	171	ʔ i s o - -	C V C V
424	Yaminawa	black monkey	iso	iso	i s o	None	171	i s o - - -	V C V
435	Yawanawa	black monkey	isu	isu	i s u	None	171	i s u - - -	V C V
2094	Amawaka	blood	himi_I	himi_I	h i m i	None	47	h i m i	C V C V
2085	Chakobo	blood	himi	himi	h i m i	None	47	h i m i	C V C V
2088	Chaninawa	blood	ibi	ibi	i b i	None	47	i b i -	V C V
2081	Kakataibo	blood	imi	imi	i m i	None	47	i m i -	V C V
2083	Kapanawa	blood	himi	himi	h i m i	None	47	h i m i	C V C V
2092	Katukina	blood	himi	himi	h i m i	None	47	h i m i	C V C V
2086	Kaxarari	blood	hiˈmi	hiˈmi	h i m i	None	47	h i m i	C V C V
2095	Kaxinawa	blood	himi	himi	h i m i	None	47	h i m i	C V C V
2098	Korubo	blood	inta	inta	i n t a	None	47	i n t a	V C C V
2096	Marinawa	blood	imi	imi	i m i	None	47	i m i -	V C V
2084	Marubo	blood	ˈĩmbi	ˈĩmbi	i m.b i	None	47	i m.b i -	V C V
2099	Matis	blood	imi	imi	i m i	None	47	i m i -	V C V
2100	Mayoruna	blood	imi	imi	i m i	None	47	i m i -	V C V
2093	Poyanawa	blood	ĩbi	ĩbi	i ~.b i	None	47	i ~.b i -	V 0 V
2080	Proto-Panoan	blood	himi	himi	h i m i	None	47	h i m i	C V C V
2091	Shanenawa	blood	imi	imi	i m i	None	47	i m i -	V C V
2089	Sharanawa	blood	imi	imi	i m i	None	47	i m i -	V C V
2082	ShipiboKonibo	blood	himi	himi	h i m i	None	47	h i m i	C V C V
2087	Yaminawa	blood	im-	im-	i m	None	47	i m - -	V C
2097	Yawanawa	blood	imi	imi	i m i	None	47	i m i -	V C V
2510	Korubo	blowgun	kano	kano	k a n o	None	77	k a n o - - - - -	C V C V
6504	Amawaka	blowgun	tɨpi	tɨpi	t ɨ p i	II	396	t ɨ p i - - - -	C V C V
6505	Kaxinawa	blowgun	tɨpi	tɨpi	t ɨ p i	None	396	t ɨ p i - - - -	C V C V
6506	Marinawa	blowgun	tipi	tipi	t i p i	None	396	t i p i - - - -	C V C V
6501	Marubo	blowgun	ˈmuka_təˈpi	ˈmuka_təˈpi	m u k a t ə p i	None	396	m u k a t ə p i	C V C V C V C V
6499	Proto-Panoan	blowgun	tɨpi	tɨpi	t ɨ p i	None	396	t ɨ p i - - - -	C V C V
6502	Sharanawa	blowgun	tipi	tipi	t i p i	None	396	t i p i - - - -	C V C V
6500	ShipiboKonibo	blowgun	tɨpi	tɨpi	t ɨ p i	None	396	t ɨ p i - - - -	C V C V
5159	Amawaka	body hair	raní_I	raní_I	r a n i	None	290	r a n i - -	C V C V
5155	Chakobo	body hair	rani	rani	r a n i	None	290	r a n i - -	C V C V
5151	Kakataibo	body hair	rani	rani	r a n i	None	290	r a n i - -	C V C V
5153	Kapanawa	body hair	rani	rani	r a n i	None	290	r a n i - -	C V C V
5160	Kaxinawa	body hair	dani	dani	d a n i	None	290	d a n i - -	C V C V
5163	Korubo	body hair	ʃani	ʃani	ʃ a n i	None	290	ʃ a n i - -	C V C V
5161	Marinawa	body hair	rani	rani	r a n i	None	290	r a n i - -	C V C V
5150	Proto-Panoan	body hair	ɽani	ɽani	ɽ a n i	None	290	ɽ a n i - -	C V C V
5157	Sharanawa	body hair	rani	rani	r a n i	None	290	r a n i - -	C V C V
5152	ShipiboKonibo	body hair	rani	rani	r a n i	None	290	r a n i - -	C V C V
5737	Amawaka	bone	xaó_I	xaó_I	x a o	None	334	x a o -	C V V
5726	Chakobo	bone	ʂao	ʂao	ʂ a o	None	334	ʂ a o -	C V V
5730	Chaninawa	bone	ʃao	ʃao	ʃ a o	None	334	ʃ a o -	C V V
5721	Kakataibo	bone	ʂɔɔ	ʂɔɔ	ʂ ɔ ɔ	None	334	ʂ ɔ ɔ -	C V V
5724	Kapanawa	bone	ʂao	ʂao	ʂ a o	None	334	ʂ a o -	C V V
5735	Katukina	bone	ʃau	ʃau	ʃ a u	None	334	ʃ a u -	C V V
5727	Kaxarari	bone	ʂaˈhwu	ʂaˈhwu	ʂ a hʷ u	None	334	ʂ a hʷ u	C V C V
5738	Kaxinawa	bone	ʂau	ʂau	ʂ a u	None	334	ʂ a u -	C V V
5739	Marinawa	bone	ʂao	ʂao	ʂ a o	None	334	ʂ a o -	C V V
5725	Marubo	bone	ʃau	ʃau	ʃ a u	None	334	ʃ a u -	C V V
5736	Poyanawa	bone	haw	haw	h a o	None	334	h a o -	C V V
5720	Proto-Panoan	bone	ʂao	ʂao	ʂ a o	None	334	ʂ a o -	C V V
5734	Shanenawa	bone	ʂaw	ʂaw	ʂ a u	None	334	ʂ a u -	C V V
5732	Sharanawa	bone	ʂao	ʂao	ʂ a o	None	334	ʂ a o -	C V V
5723	ShipiboKonibo	bone	ʂao	ʂao	ʂ a o	None	334	ʂ a o -	C V V
5728	Yaminawa	bone	ʂao	ʂao	ʂ a o	None	334	ʂ a o -	C V V
5740	Yawanawa	bone	ʃau	ʃau	ʃ a u	None	334	ʃ a u -	C V V
2506	Amawaka	bow	piyakãti	piyakãti	p i j a k a ~ t i	II	77	p i j a k a ~ t i	C V C V C V 0 C V
2498	Chakobo	bow	kanatí	kanatí	k a n a t i	None	77	k a n a t i - - -	C V C V C V
2501	Chaninawa	bow	kati	kati	k a t i	None	77	k a t i - - - - -	C V C V
2495	Kakataibo	bow	kãti	kãti	k a ~ t i	None	77	k a ~ t i - - - -	C V 0 C V
2505	Katukina	bow	kanti	kanti	k a n t i	None	77	k a n t i - - - -	C V C C V
2499	Kaxarari	bow	kɐnataˈɦi	kɐnataˈɦi	k ɐ n a t a ɦ i	None	77	k ɐ n a t a ɦ i -	C V C V C V C V
2507	Kaxinawa	bow	kanũ	kanũ	k a n u	None	77	k a n u - - - - -	C V C V
2508	Marinawa	bow	kátí	kátí	k a t i	pía kati	77	k a t i - - - - -	C V C V
2511	Mayoruna	bow	kaˈno	kaˈno	k a n o	None	77	k a n o - - - - -	C V C V
2494	Proto-Panoan	bow	kano-	kano-	k a n o	None	77	k a n o - - - - -	C V C V
2504	Shanenawa	bow	kanati	kanati	k a n a t i	None	77	k a n a t i - - -	C V C V C V
2502	Sharanawa	bow	kati	kati	k a t i	None	77	k a t i - - - - -	C V C V
2496	ShipiboKonibo	bow	kanóti	kanóti	k a n o t i	None	77	k a n o t i - - -	C V C V C V
2500	Yaminawa	bow	kati	kati	k a t i	None	77	k a t i - - - - -	C V C V
2509	Yawanawa	bow	piakaniti	piakaniti	p i a k a n i t i	None	77	p i a k a n i t i	C V V C V C V C V
4727	Kapanawa	bow	piʔa	piʔa	p i ʔ a	(posiblemente de *pia <<flecha>> + *ʔa- <<hacer>>, juego 1	257	p i ʔ a	C V C V
4741	Korubo	bow	pia	pia	p i a	None	257	p i a -	C V V
4742	Matis	bow	pia	pia	p i a	None	257	p i a -	C V V
2667	Amawaka	bowl, plate	kɨt̃_ʃa_I	kɨt̃_ʃa_I	k ɨ ~ tʃ a	None	87	k ɨ ~ tʃ a -	C V 0 C V
2662	Kakataibo	bowl, plate	kɨ̃tʃá	kɨ̃tʃá	k ɨ ~ tʃ a	None	87	k ɨ ~ tʃ a -	C V 0 C V
2664	Kapanawa	bowl, plate	kɨntʃá	kɨntʃá	k ɨ n tʃ a	None	87	k ɨ n tʃ a -	C V C C V
2668	Kaxinawa	bowl, plate	kɨ̃tʃa	kɨ̃tʃa	k ɨ ~ tʃ a	None	87	k ɨ ~ tʃ a -	C V 0 C V
2669	Marinawa	bowl, plate	kɨ́tʃã	kɨ́tʃã	k ɨ tʃ a ~	None	87	k ɨ tʃ a ~ -	C V C V 0
2661	Proto-Panoan	bowl, plate	kɨt̃_ʃa[C]	kɨt̃_ʃa[C]	k ɨ ~ tʃ a n	None	87	k ɨ ~ tʃ a n	C V 0 C V C
2665	Sharanawa	bowl, plate	kɨtʃan	kɨtʃan	k ɨ tʃ a n	None	87	k ɨ tʃ a n -	C V C V C
2663	ShipiboKonibo	bowl, plate	kɨ̃tʃá	kɨ̃tʃá	k ɨ ~ tʃ a	None	87	k ɨ ~ tʃ a -	C V 0 C V
4635	Amawaka	branch of tree	paxko	paxko	p a x k o	II	250	p a x k o	C V C C V
4632	Kakataibo	branch of tree	paʂko	paʂko	p a ʂ k o	None	250	p a ʂ k o	C V C C V
4636	Kaxinawa	branch of tree	paʂku	paʂku	p a ʂ k u	None	250	p a ʂ k u	C V C C V
4637	Marinawa	branch of tree	páʂkó	páʂkó	p a ʂ k o	None	250	p a ʂ k o	C V C C V
4631	Proto-Panoan	branch of tree	paʂko	paʂko	p a ʂ k o	None	250	p a ʂ k o	C V C C V
4633	ShipiboKonibo	branch of tree	paʂko	paʂko	p a ʂ k o	(LORIOT; LAURIAULT; DAY, 1993, significado parece oscuro,  posiblemente <<tributario>>	250	p a ʂ k o	C V C C V
6818	ShipiboKonibo	branch of tree	wɨá	wɨá	w ɨ a	None	423	w ɨ a - - - - -	C V V
6470	Amawaka	branches that hang into the river	taxa	taxa	t a x a	II	393	t a x a	C V C V
6469	Kapanawa	branches that hang into the river	taʂa	taʂa	t a ʂ a	None	393	t a ʂ a	C V C V
6471	Kaxinawa	branches that hang into the river	taxa	taxa	t a x a	None	393	t a x a	C V C V
6467	Proto-Panoan	branches that hang into the river	taʂa	taʂa	t a ʂ a	None	393	t a ʂ a	C V C V
6468	ShipiboKonibo	branches that hang into the river	taʂa	taʂa	t a ʂ a	None	393	t a ʂ a	C V C V
5497	Amawaka	brave	sinaa-	sinaa-	s i n a	II	316	s i n a - - - -	C V C V
5492	Chaninawa	brave	sidabis	sidabis	s i d a b i s	None	316	s i d a b i s -	C V C V C V C
5488	Kakataibo	brave	siná	siná	s i n a	None	316	s i n a - - - -	C V C V
5490	Kapanawa	brave	siná	siná	s i n a	None	316	s i n a - - - -	C V C V
5495	Katukina	brave	sinna	sinna	s i n.n a	None	316	s i n.n a - - - -	C V C V
5498	Kaxinawa	brave	sina	sina	s i n a	None	316	s i n a - - - -	C V C V
5491	Marubo	brave	siná	siná	s i n a	None	316	s i n a - - - -	C V C V
5501	Mayoruna	brave	sinan	sinan	s i n a n	(Ver também a etimologia 387	316	s i n a n - - -	C V C V C
5487	Proto-Panoan	brave	si[n]a	si[n]a	s i rⁿ a	None	316	s i rⁿ a - - - -	C V C V
